File Name,Sort Name,Sort Order,Image Agent Name#1,Image Title#1,Image Title Type#1,Image Source#1,Image Source Type#1,Image Source Refid#1$2,Image Source Refid#1$1,Image Source Refid#1,Image Source Refid Type#1,Local Call Number#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Subject Term#3,Subject Type#3,Subject Vocab#3,Subject Refid#3,Subject Term#4,Subject Type#4,Subject Vocab#4,Subject Refid#4,Subject Term#5,Subject Type#5,Subject Vocab#5,Subject Refid#5,Subject Term#6,Subject Type#6,Subject Vocab#6,Subject Refid#6,Subject Term#7,Subject Type#7,Subject Vocab#7,Subject Refid#7,Subject Term#8,Subject Type#8,Subject Vocab#8,Subject Refid#8,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Rights Refid#1,Measurement#1,Measurement Type#1,Measurement Unit#1,Measurement#2,Measurement Type#2,Measurement Unit#2,Measurement#3,Measurement Type#3,Measurement Unit#3,Image Date#1,Image Date Type#1,(Image) Work Type#1,(Image) Work Type Vocab#1,(Image) Work Type Refid#1,Work Agent Name#1,Work Agent Type#1,Work Agent Role#1,Work Agent Refid#1,Work Agent Name#2,Work Agent Type#2,Work Agent Role#2,Work Agent Refid#2,Work Agent Name#3,Work Agent Type#3,Work Agent Role#3,Work Agent Refid#3,Work Agent Name#4,Work Agent Type#4,Work Agent Role#4,Work Agent Refid#4,Work Agent Name#5,Work Agent Type#5,Work Agent Role#5,Work Agent Refid#5,Work Agent Name#6,Work Agent Type#6,Work Agent Role#6,Work Agent Refid#6,Work Title#1,Work Title Type#1,Work Date#1,Work Date Type#1,Work Description#1,Work Measurement#1,Work Measurement Unit#1,Work Measurement Type#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Identifier ARK#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
b21075414fr.tif,Ekkoes from Kentucky,1,,Ekkoes from Kentucky,General view,"Locke, David Ross. Ekkoes from Kentucky. Boston: Lee and Shepard, 1868.",Book,b21075414,http://libraries.colorado.edu/record=b2107541~S3,,URI,pn6161 .L63 1868x Pub Binding,Publishers' cloth binding United States 19th century,descriptiveTopics,rbbin,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"39,048,232",fileSize,bytes,2008-03-20,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Locke, David Ross, 1833-1888",Personal,Author,http://id.loc.gov/authorities/names/n50050760,"Nast, Thomas, 1840-1902",Personal,Illustrator,http://id.loc.gov/authorities/names/n78083448,,,,,,,,,,,,,,,,,Ekkoes from Kentucky,Traditional,1868,Publication,"Special Collections copy has publisher's green cloth binding with pebbly texture and blind stamped double rule frame on front and back covers. Gold lettering on spine with gold eagle head and illustration of man sitting back and smoking, all in gold rule frame. Figure on spine based on frontspiece in Locke's Swingin Round the Cirkle (PN6161.L638 1867x Pub Binding). Light yellow endpapers",20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/mn0w4h59b7bf,170852,4780,b21075414fr.jpg|b21075414sp.jpg|b21075414bk.jpg,
b13542175fr.tif,Elsie Venner: a romance of Destiny,1,,Elsie Venner: a romance of Destiny,General view,"Holmes, Oliver Wendell. Elsie Venner: a romance of Destiny. New York: Grosset & Dunlap, 1883.",Book,b13542175,http://libraries.colorado.edu/record=b1354217~S3,,URI,PS1960 .A1 1883x Pub Binding,Publishers' cloth bindings United States 19th century,descriptiveTopics,rbbin,local,floral patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300010135,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,Tulips,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm011132,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"37,892,752",fileSize,bytes,2007-06-11,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Holmes, Oliver Wendell, 1809-1894",Personal,Author,http://id.worldcat.org/fast/51851,,,,,,,,,,,,,,,,,,,,,Elsie Venner: a romance of Destiny,Traditional,1883,Publication,"Publisher's green cloth binding with design on front cover of author and title in red, with a upper and lower border of tulips in red and black, surrounded by a black rule frame. Abbreviated design on spine.",19,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/fg246m77376v,170923,4780,b13542175fr.jpg|b13542175sp.jpg|b13542175bk.jpg,
WhiteEngF.tif,"English illustration, 'the sixties': 1855-70",1,,"English illustration, 'the sixties': 1855-70",General view,"White, Gleeson. English illustration, 'the sixties': 1855-70. Westminister: A. Constable and co., 1897.",Book,b2663515x,http://libraries.colorado.edu/record=b2663515~S3,,URI,NC978 .W5 1897x Pub Binding,Publishers' cloth bindings England 19th century,descriptiveTopics,rbbin,local,trees,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300132410,floral patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300010135,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"82,180,592",fileSize,bytes,2006-08-02,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"White, Gleeson, 1851-1898",Personal,Binding designer,http://id.loc.gov/authorities/names/n79110949,"White, Gleeson, 1851-1898",Personal,Author,http://id.loc.gov/authorities/names/n79110949,,,,,,,,,,,,,,,,,"English illustration, 'the sixties': 1855-70",Traditional,1897,Publication,Publisher's cream cloth binding with title and pattern of trees in gold on front cover. Abbreviated design on spine. Designed by Gleeson White.,27,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/54984p09461n,166121,4780,WhiteEngF.jpg|WhiteEngB.jpg,
VaughaEnF.tif,English literary criticism,1,,English literary criticism,General view,"Vaughan, Charles Edwyn. English literary criticism. New York: Charles Scribner's Sons, 1896.",Book,b13778420,http://libraries.colorado.edu/record=b1377842~S3,,URI,PR63 .V3 1896x Pub Binding,Publishers' cloth bindings United States 19th century,descriptiveTopics,rbbin,local,circles (plane figures),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300055627,spirals,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300163114,line drawings (drawings),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300100194,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"41,973,376",fileSize,bytes,2006-08-01,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Vaughan, Charles Edwyn, 1854-1922",Personal,Author,http://id.loc.gov/authorities/names/n50015917,,,,,,,,,,,,,,,,,,,,,English literary criticism,Traditional,1896,Publication,Special Collections copy has publisher's blue cloth binding with yellow and gold design of curving lines and circles on front cover and spine. Signed binding: MT.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/r020727370nf,165980,4780,VaughaEnF.jpg|VaughaEnB.jpg,
BurtEnteF.tif,Entertaining the islanders,1,,Entertaining the islanders,General view,"Burt, Maxwell Struthers. Entertaining the islanders. New York: C. Scribner's sons, 1933.",Book,b25906008,http://libraries.colorado.edu/record=b2590600~S3,,URI,PS3503.U69 E57 1933x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,trees,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300132410,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Palms,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm007413,jungles,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300008869,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"43,729,232",fileSize,bytes,2006-07-27,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Burt, Maxwell Struthers, 1882-1954",Personal,Author,http://id.worldcat.org/fast/17359,"Duvoisin, Roger, 1900-1980",Personal,Binding designer,http://id.loc.gov/authorities/names/n79021720,,,,,,,,,,,,,,,,,Entertaining the islanders,Traditional,1933,Publication,"Publisher's signed silver cloth binding with green and black jungle design on front cover, continued onto spine. Designed by R. Duvoisin.",20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/59882x51g9gp,161754,4780,BurtEnteF.jpg|BurtEnteB.jpg,
StevenEsF.tif,Essays and criticisms,1,,Essays and criticisms,General view,"Stevenson, Robert Louis. Essays and criticisms. Boston: Small, Maynard, 1907.",Book,b13499725,http://libraries.colorado.edu/record=b13499725~Sa>,,URI,PR5488 .E6 1907x Pub Binding,Publishers' cloth bindings United States 20th century,descriptiveTopics,rbbin,local,vines,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300132406,scrolls (motifs),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300010094,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"31,055,592",fileSize,bytes,2006-08-01,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Stevenson, Robert Louis, 1850-1894",Personal,Author,http://id.loc.gov/authorities/names/n78088964,"Hapgood, Theodore B. (Theodore Brown), 1871-",Personal,Binding designer,http://id.loc.gov/authorities/names/n93094696,,,,,,,,,,,,,,,,,Essays and criticisms,Traditional,1907,Publication,"Publisher's maroon cloth binding with gold design of branches and leaves on front cover and spine. Designed by Theodore Brown Hapgood, Jr.",17,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/2k0q7h69s5m6,165174,4780,StevenEsF.jpg|StevenEsB.jpg,
LeLandEtF.tif,Etruscan Roman remains in popular tradition,1,,Etruscan Roman remains in popular tradition,General view,"Leland, Charles Godfrey. Etruscan Roman remains in popular tradition. London: T. F. Unwin, 1892.",Book,b1322248x,http://libraries.colorado.edu/record=b1322248~S3,,URI,DG223 .L53 1892x Pub Binding,Pictorial cloth bindings England 9th century,descriptiveTopics,rbbin,local,women,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300025943,men (male humans),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300025928,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,spirals,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300163114,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"116,702,544",fileSize,bytes,2006-07-27,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Leland, Charles Godfrey, 1824-1903",Personal,Binding designer,http://id.loc.gov/authorities/names/n80038484,"Leland, Charles Godfrey, 1824-1903",Personal,Author,http://id.loc.gov/authorities/names/n80038484,,,,,,,,,,,,,,,,,Etruscan Roman remains in popular tradition,Traditional,1892,Publication,Publisher's orange-brown cloth binding with border in black of Etruscan figures around title in red on front cover. Similar border around TFU (publisher's monogram) in red on back cover. Spine has three images in black and title in red. Designed by Charles Godfrey Leland.,28,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/5v57727219xn,163830,4780,LelandEtF.jpg|LelandEtB.jpg,
LongfeEvF.tif,Evangeline: a tale of Acadie,1,,Evangeline: a tale of Acadie,General view,"Longfellow, Henry Wadsworth. Evangeline: a tale of Acadie. Boston: Houghton, Mifflin, 1887.",Book,b14368559,http://libraries.colorado.edu/record=b1436855~S3,,URI,PS2263 .A1 1887x Pub Binding,Publishers' cloth bindings United States 19th century,descriptiveTopics,rbbin,local,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,borders (ornament areas),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300010252,spirals,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300163114,Maples,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm006260,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"62,479,968",fileSize,bytes,2006-08-02,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Longfellow, Henry Wadsworth, 1807-1882",Personal,Author,http://id.loc.gov/authorities/names/n79056429,,,,,,,,,,,,,,,,,,,,,Evangeline: a tale of Acadie,Traditional,1887,Publication,"Publisher's blue cloth binding with design on front dover of leaves in gold, red, and oliver greent, surrounded by border of gold rules. along left edge and right corners blue flora design on gold background. Spine has title in gold and brief flora decoration.",17,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/7c1t269363p6,163933,4780,LongfeEvF.jpg|LongfeEvB.jpg,
b14605909fr.tif,Evenings with Colorado poets,1,,Evenings with Colorado poets,General view,"Kinder, Francis Shanor. Evenings with Colorado poets. Denver: The World press, inc., 1926.",Book,b14605909,http://libraries.colorado.edu/record=b1460590~S3,,URI,PS571.C6 K5 1926x Pub Binding,Publishers' cloth binding United States 20th century,descriptiveTopics,rbbin,local,Sun,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm010370,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,Sunrises & sunsets,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm010389,fleur-de-lis,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300009966,Columbines,descriptiveTopics,lcsh,http://id.loc.gov/authorities/subjects/sh88022559,Staffs (sticks),descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm010026,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"43,957,608",fileSize,bytes,2008-02-06,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Kinder, Francis Shanor",Personal,Author,local,,,,,,,,,,,,,,,,,,,,,Evenings with Colorado poets,Traditional,1926,Publication,Publisher's blue cloth binding with design in gold on spine and cover of sunrise and staffs with columbines.,20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/qn163500h7qh,171011,4780,b14605909fr.jpg|b14605909sp.jpg|b14605909bk.jpg,
HumphrEvF.tif,evolution of church music,1,,The evolution of church music,General view,"Humphreys, Frank Landon. The evolution of church music. New York: Little & Co., 1896.",Book,b26233368,http://libraries.colorado.edu/record=b2623336~S3,,URI,ML3869 E96 1896x Pub Binding,Pictorial cloth bindings United States 19th century,descriptiveTopics,rbbin,local,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Angels,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm000323,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,trumpets (aerophones),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300042339,keyboard instruments,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300041674,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"52,238,168",fileSize,bytes,2006-08-01,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Humphreys, Frank Landon",Personal,Author,local,"Rhead, Louis, 1857-1926",Personal,Binding designer,http://id.loc.gov/authorities/names/n85121406,,,,,,,,,,,,,,,,,The evolution of church music,Traditional,1896,Publication,Publisher's red cloth binding with gold illustration of angels playing instruments. Abbreviated design on spine. Signed binding: LOVIS RHEAD.,22,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/7t6j740940xx,163340,4780,HumphrEvF.jpg|HumphrEvB.jpg,
b16991813fr.tif,Fables in slang,1,,Fables in slang,General view,"Ade, George. Fables in slang. New York: H. S. Stone & co., 1900.",Book,b16991813,http://libraries.colorado.edu/record=b1699181~S3,,URI,PS1006.A6 F3 1900x Pub Binding,Publisher's cloth bindings United States 20th century,descriptiveTopics,rbbin,local,vines,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300132406,floral patterns,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300010135,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,,,,,,,,,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"27,998,208",fileSize,bytes,2007-12-13,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Ade, George, 1866-1944",Personal,Author,http://id.worldcat.org/fast/40659,"Goudy, Frederic W. (Frederic William), 1865-1947",Personal,Binding designer,http://id.loc.gov/authorities/names/n80012975,,,,,,,,,,,,,,,,,Fables in slang,Traditional,1900,Publication,Publisher's tan cloth binding with design of intertwined flowers stamped in dark and light blue on front cover and dark blue stamped lettering on front cover and spine. Publisher's device stamped in dark blue on back cover. Designed by Frederick W. Goudy,16,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/4x384f6320n0,171062,4780,b16991813fr.jpg|b16991813sp.jpg|b16991813bk.jpg,
b13072006fr.tif,fair Mississippian,1,,The fair Mississippian,General view,"Murfree, Mary Noailles. The fair Mississippian. Boston: Houghton Mifflin, 1908.",Book,b13072006,http://libraries.colorado.edu/record=b1307200~S3,,URI,PS2454 .F3 1908x Pub Binding,Pictorial cloth bindings United States 20th century,descriptiveTopics,rbbin,local,trees,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300132410,women,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300025943,hats,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300046106,houses,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300005433,mansions,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300071272,rivers,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300008707,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"47,404,744",fileSize,bytes,2007-07-18,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Murfree, Mary Noailles, 1850-1922",Personal,Author,http://id.loc.gov/authorities/names/n50027584,,,,,,,,,,,,,,,,,,,,,The fair Mississippian,Traditional,1908,Publication,"Publisher's dark blue cloth binding with a picture of a woman's head pasted in the center of front cover, surrounded by two landscapes in white, pink, yellow, light blue and brown, surrounded by brown and yellow rule border. Abbreviated design on spine. Signed binding: FA",20,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/cp7x060925g5,171133,4780,b13072006fr.jpg|b13072006sp.jpg|b13072006bk.jpg,
b25926202fr.tif,family flight through Spain,1,,A family flight through Spain,General view,"Hale, Susan. A family flight through Spain. Boston: D. Lothrop & Company, 1883.",Book,b25926202,http://libraries.colorado.edu/record=b2592620~S3,,URI,DP41 .H17 1883x Pub Binding,Pictorial cloth bindings United States 19th century,descriptiveTopics,rbbin,local,Sun,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm010370,men (male humans),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300025928,Flowers,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm004141,crescents (shapes),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300165510,guitarists,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300235042,,,,,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"61,627,948",fileSize,bytes,2008-02-13,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Hale, Susan, 1833-1910",Personal,Author,http://id.worldcat.org/fast/84002,,,,,,,,,,,,,,,,,,,,,A family flight through Spain,Traditional,1883,Publication,"Publisher's red cloth binding with design of guitarist and sun on front cover in black and gold, continued onto spine. Brown endpapers. Publisher's device in black on spine.",23,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/w83b8m0621jw,171167,4780,b25926202fr.jpg|b25926202sp.jpg|b25926202bk.jpg,
b15949072fr.tif,Farm festivals,1,,Farm festivals,General view,"Carleton, Will. Farm festivals. New York: Harper & Brothers, 1881.",Book,b15949072,http://libraries.colorado.edu/record=b1594907~S3,,URI,PS1257 .F7 1881x Pub Binding,Pictorial cloth bindings United States 19th century,descriptiveTopics,rbbin,local,Leaves,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm005877,Birds,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm001044,Pumpkins,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm008408,cornstalk,descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300011905,Chickens,descriptiveTopics,lctgm,http://www.loc.gov/pictures/item/tgm001947,apple (fruit),descriptiveTopics,aat,http://vocab.getty.edu/page/aat/300266417,,,,,Publishers' Bindings Collection,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,600,resolution,ppi,24 color,bitDepth,bit,"62,204,416",fileSize,bytes,2008-02-06,Scan date,Digital image,aat,http://vocab.getty.edu/page/aat/300215302,"Carleton, Will, 1845-1912",Personal,Author,http://id.worldcat.org/fast/189407,,,,,,,,,,,,,,,,,,,,,Farm festivals,Traditional,1881,Publication,Special Collections copy has publisher's green cloth binding with illustration of corn field stamped in dark green and gold on front cover and gold stamped lettering on front cover and spine. Publisher's device and decorative border blind stamped on back cover. Bevelled boards.,23,cm,Height,Covers (Illustration),lctgm,https://www.loc.gov/pictures/item/tgm002670/,https://ark.colorado.edu/ark:/47540/nq7s2h05108r,171218,4780,b15949072fr.jpg|b15949072sp.jpg|b15949072bk.jpg,
