"File Name","Sort Name","Sort Order","Image Agent Name#1","Image Title#1","Image Title Type#1","Image Source#1","Image Source Type#1","Image Source Refid#1","Image Source Refid Type#1","Local Call Number#1","Subject Term#1","Subject Type#1","Subject Vocab#1","Subject Refid#1","Subject Term#2","Subject Type#2","Subject Vocab#2","Subject Refid#2","Subject Term#3","Subject Type#3","Subject Vocab#3","Subject Refid#3","Subject Term#4","Subject Type#4","Subject Vocab#4","Subject Refid#4","Subject Term#5","Subject Type#5","Subject Vocab#5","Subject Refid#5","Subject Term#6","Subject Type#6","Subject Vocab#6","Subject Refid#6","Subject Term#7","Subject Type#7","Subject Vocab#7","Subject Refid#7","Subject Term#8","Subject Type#8","Subject Vocab#8","Subject Refid#8","Collection Name#1","Work Repository Holding Institution#1","Image Rights#1","Measurement#1","Measurement Type#1","Measurement Unit#1","Measurement#2","Measurement Type#2","Measurement Unit#2","Measurement#3","Measurement Type#3","Measurement Unit#3","Image Date#1","Image Date Type#1","(Image) Work Type#1","(Image) Work Type Vocab#1","(Image) Work Type Refid#1","Work Agent Name#1","Work Agent Type#1","Work Agent Role#1","Work Agent Name#2","Work Agent Type#2","Work Agent Role#2","Work Agent Name#3","Work Agent Type#3","Work Agent Role#3","Work Agent Name#4","Work Agent Type#4","Work Agent Role#4","Work Agent Name#5","Work Agent Type#5","Work Agent Role#5","Work Agent Name#6","Work Agent Type#6","Work Agent Role#6","Work Title#1","Work Title Type#1","Work Date#1","Work Date Type#1","Work Description#1","Work Measurement#1","Work Measurement Unit#1","Work Measurement Type#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"StevenEsF.tif","Essays and criticisms","1","","Essays and criticisms","General view","Stevenson, Robert Louis. Essays and criticisms. Boston: Small, Maynard, 1907.","Book","<a href=""http://libraries.colorado.edu/record=b13499725~S3"" target=""_blank"">http://libraries.colorado.edu/record=b13499725~S3</a>","URI","PR5488 .E6 1907x Pub Binding","Publishers' cloth bindings United States 20th century","descriptiveTopics","rbbin","","vines","descriptiveTopics","aat","300132406","scrolls (motifs)","descriptiveTopics","aat","300010094","Leaves","descriptiveTopics","lctgm","tgm005877","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","31,055,592","fileSize","bytes","2006/08/01","Scan date","Digital image","aat","300215302","Stevenson, Robert Louis","Personal","Author","Hapgood, Theodore B.","Personal","Binding designer","","","","","","","","","","","","","Essays and criticisms","Traditional","1907","Publication","Publisher's maroon cloth binding with gold design of branches and leaves on front cover and spine. Designed by Theodore Brown Hapgood, Jr.","17","cm","Height","Covers (Illustration)","lctgm","tgm002670","165174","4780","StevenEsB.jpg|StevenEsF.jpg",""
"LeLandEtF.tif","Etruscan Roman remains in popular tradition","1","","Etruscan Roman remains in popular tradition","General view","Leland, Charles Godfrey. Etruscan Roman remains in popular tradition. London: T. F. Unwin, 1892.","Book","<a href=""http://libraries.colorado.edu/record=b1322248~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1322248~S3</a>","URI","DG223 .L53 1892x Pub Binding","Pictorial cloth bindings England 9th century","descriptiveTopics","rbbin","","women","descriptiveTopics","aat","300025943","men (male humans)","descriptiveTopics","aat","300025928","Leaves","descriptiveTopics","lctgm","tgm005877","Flowers","descriptiveTopics","lctgm","tgm004141","spirals","descriptiveTopics","aat","300163114","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","116,702,544","fileSize","bytes","2006/07/27","Scan date","Digital image","aat","300215302","Leland, Charles Godfrey","Personal","Binding designer","Leland, Charles Godfrey","Personal","Author","","","","","","","","","","","","","Etruscan Roman remains in popular tradition","Traditional","1892","Publication","Publisher's orange-brown cloth binding with border in black of Etruscan figures around title in red on front cover. Similar border around TFU (publisher's monogram) in red on back cover. Spine has three images in black and title in red. Designed by Charles Godfrey Leland.","28","cm","Height","Covers (Illustration)","lctgm","tgm002670","163830","4780","LelandEtB.jpg|LelandEtF.jpg",""
"LongfeEvF.tif","Evangeline: a tale of Acadie","1","","Evangeline: a tale of Acadie","General view","Longfellow, Henry Wadsworth. Evangeline: a tale of Acadie. Boston: Houghton, Mifflin, 1887.","Book","<a href=""http://libraries.colorado.edu/record=b1436855~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1436855~S3</a>","URI","PS2263 .A1 1887x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","borders (ornament areas)","descriptiveTopics","aat","300010252","spirals","descriptiveTopics","aat","300163114","Maples","descriptiveTopics","lctgm","tgm006260","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","62,479,968","fileSize","bytes","2006/08/02","Scan date","Digital image","aat","300215302","Longfellow, Henry Wadsworth","Personal","Author","","","","","","","","","","","","","","","","Evangeline: a tale of Acadie","Traditional","1887","Publication","Publisher's blue cloth binding with design on front dover of leaves in gold, red, and oliver greent, surrounded by border of gold rules. along left edge and right corners blue flora design on gold background. Spine has title in gold and brief flora decoration.","17","cm","Height","Covers (Illustration)","lctgm","tgm002670","163933","4780","LongfeEvB.jpg|LongfeEvF.jpg",""
"b14605909fr.tif","Evenings with Colorado poets","1","","Evenings with Colorado poets","General view","Kinder, Francis Shanor. Evenings with Colorado poets. Denver: The World press, inc., 1926.","Book","<a href=""http://libraries.colorado.edu/record=b1460590~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1460590~S3</a>","URI","PS571.C6 K5 1926x Pub Binding","Publishers' cloth binding United States 20th century","descriptiveTopics","rbbin","","Sun","descriptiveTopics","lctgm","tgm010370","Flowers","descriptiveTopics","lctgm","tgm004141","Sunrises & sunsets","descriptiveTopics","lctgm","tgm010389","fleur-de-lis","descriptiveTopics","aat","300009966","Columbines","descriptiveTopics","lcsh","sh 88022559","Staffs (sticks)","descriptiveTopics","lctgm","tgm010026","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","43,957,608","fileSize","bytes","2008/02/06","Scan date","Digital image","aat","300215302","Kinder, Francis Shanor","Personal","Author","","","","","","","","","","","","","","","","Evenings with Colorado poets","Traditional","1926","Publication","Publisher's blue cloth binding with design in gold on spine and cover of sunrise and staffs with columbines.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","171011","4780","b14605909bk.jpg|b14605909sp.jpg|b14605909fr.jpg",""
"HumphrEvF.tif","evolution of church music","1","","The evolution of church music","General view","Humphreys, Frank Landon. The evolution of church music. New York: Little & Co., 1896.","Book","<a href=""http://libraries.colorado.edu/record=b2623336~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2623336~S3</a>","URI","ML3869 E96 1896x Pub Binding","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","Angels","descriptiveTopics","lctgm","tgm000323","Flowers","descriptiveTopics","lctgm","tgm004141","trumpets (aerophones)","descriptiveTopics","aat","300042339","keyboard instruments","descriptiveTopics","aat","300041674","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","52,238,168","fileSize","bytes","2006/08/01","Scan date","Digital image","aat","300215302","Humphreys, Frank Landon","Personal","Author","Rhead, Louis","Personal","Binding designer","","","","","","","","","","","","","The evolution of church music","Traditional","1896","Publication","Publisher's red cloth binding with gold illustration of angels playing instruments. Abbreviated design on spine. Signed binding: LOVIS RHEAD.","22","cm","Height","Covers (Illustration)","lctgm","tgm002670","163340","4780","HumphrEvB.jpg|HumphrEvF.jpg",""
"b16991813fr.tif","Fables in slang","1","","Fables in slang","General view","Ade, George. Fables in slang. New York: H. S. Stone & co., 1900.","Book","<a href=""http://libraries.colorado.edu/record=b1699181~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1699181~S3</a>","URI","PS1006.A6 F3 1900x Pub Binding","Publisher's cloth bindings United States 20th century","descriptiveTopics","rbbin","","vines","descriptiveTopics","aat","300132406","floral patterns","descriptiveTopics","aat","300010135","Flowers","descriptiveTopics","lctgm","tgm004141","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","27,998,208","fileSize","bytes","2007/12/13","Scan date","Digital image","aat","300215302","Ade, George","Personal","Author","Goudy, Frederic W. (Frederic William)","Personal","Binding designer","","","","","","","","","","","","","Fables in slang","Traditional","1900","Publication","Publisher's tan cloth binding with design of intertwined flowers stamped in dark and light blue on front cover and dark blue stamped lettering on front cover and spine. Publisher's device stamped in dark blue on back cover. Designed by Frederick W. Goudy","16","cm","Height","Covers (Illustration)","lctgm","tgm002670","171062","4780","b16991813bk.jpg|b16991813sp.jpg|b16991813fr.jpg",""
"b13072006fr.tif","fair Mississippian","1","","The fair Mississippian","General view","Murfree, Mary Noailles. The fair Mississippian. Boston: Houghton Mifflin, 1908.","Book","<a href=""http://libraries.colorado.edu/record=b1307200~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1307200~S3</a>","URI","PS2454 .F3 1908x Pub Binding","Pictorial cloth bindings United States 20th century","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","women","descriptiveTopics","aat","300025943","hats","descriptiveTopics","aat","300046106","houses","descriptiveTopics","aat","300005433","mansions","descriptiveTopics","aat","300071272","rivers","descriptiveTopics","aat","300008707","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","47,404,744","fileSize","bytes","2007/07/18","Scan date","Digital image","aat","300215302","Murfree, Mary Noailles","Personal","Author","","","","","","","","","","","","","","","","The fair Mississippian","Traditional","1908","Publication","Publisher's dark blue cloth binding with a picture of a woman's head pasted in the center of front cover, surrounded by two landscapes in white, pink, yellow, light blue and brown, surrounded by brown and yellow rule border. Abbreviated design on spine. Signed binding: FA","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","171133","4780","b13072006bk.jpg|b13072006sp.jpg|b13072006fr.jpg",""
"b25926202fr.tif","family flight through Spain","1","","A family flight through Spain","General view","Hale, Susan. A family flight through Spain. Boston: D. Lothrop & Company, 1883.","Book","<a href=""http://libraries.colorado.edu/record=b2592620~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2592620~S3</a>","URI","DP41 .H17 1883x Pub Binding","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","Sun","descriptiveTopics","lctgm","tgm010370","men (male humans)","descriptiveTopics","aat","300025928","Flowers","descriptiveTopics","lctgm","tgm004141","crescents (shapes)","descriptiveTopics","aat","300165510","guitarists","descriptiveTopics","aat","300235042","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","61,627,948","fileSize","bytes","2008/02/13","Scan date","Digital image","aat","300215302","Hale, Susan","Personal","Author","","","","","","","","","","","","","","","","A family flight through Spain","Traditional","1883","Publication","Publisher's red cloth binding with design of guitarist and sun on front cover in black and gold, continued onto spine. Brown endpapers. Publisher's device in black on spine.","23","cm","Height","Covers (Illustration)","lctgm","tgm002670","171167","4780","b25926202bk.jpg|b25926202sp.jpg|b25926202fr.jpg",""
"b15949072fr.tif","Farm festivals","1","","Farm festivals","General view","Carleton, Will. Farm festivals. New York: Harper & Brothers, 1881.","Book","<a href=""http://libraries.colorado.edu/record=b1594907~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1594907~S3</a>","URI","PS1257 .F7 1881x Pub Binding","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","Birds","descriptiveTopics","lctgm","tgm001044","Pumpkins","descriptiveTopics","lctgm","tgm008408","cornstalk","descriptiveTopics","aat","300011905","Chickens","descriptiveTopics","lctgm","tgm001947","apple (fruit)","descriptiveTopics","aat","300266417","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","62,204,416","fileSize","bytes","2008/02/06","Scan date","Digital image","aat","300215302","Carleton, Will","Personal","Author","","","","","","","","","","","","","","","","Farm festivals","Traditional","1881","Publication","Special Collections copy has publisher's green cloth binding with illustration of corn field stamped in dark green and gold on front cover and gold stamped lettering on front cover and spine. Publisher's device and decorative border blind stamped on back cover. Bevelled boards.","23","cm","Height","Covers (Illustration)","lctgm","tgm002670","171218","4780","b15949072bk.jpg|b15949072sp.jpg|b15949072fr.jpg",""
"HousmaFaF.tif","farm in Fairyland","1","","A farm in Fairyland","General view","Housman, Laurence. A farm in Fairyland. London: K. Paul, Trench, Trübner & Co., 1894.","Book","<a href=""http://libraries.colorado.edu/record=b2601043~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2601043~S3</a>","URI","PR4809.H18 F3 1894x Pub Binding","Pictorial cloth bindings England 19th century, Publisher","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","Swine","descriptiveTopics","lctgm","tgm010468","Birds","descriptiveTopics","lctgm","tgm001044","Fruit trees","descriptiveTopics","lctgm","tgm004347","plows (agricultural equipment)","descriptiveTopics","aat","300233317","farmers","descriptiveTopics","aat","300025607","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","44,729,784","fileSize","bytes","2006/08/01","Scan date","Digital image","aat","300215302","Housman, Laurence","Personal","Binding designer","Housman, Laurence","Personal","Author","","","","","","","","","","","","","A farm in Fairyland","Traditional","1894","Publication","Publisher's green cloth binding with illustration of a woman plowing and pigs in a pen in gold and dark green on front cover. Gold stamped lettering on spine. Designed by Laurence Housman.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","163162","4780","HousmaFaB.jpg|HousmaFaF.jpg",""
"b26531550fr.tif","Farm insects","1","","Farm insects","General view","Curtis, John. Farm insects. London: Blackie & Son, 1860.","Book","<a href=""http://libraries.colorado.edu/record=b2653155~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2653155~S3</a>","URI","SB931 .C9 1860x Pub Binding","Publishers' cloth bindings Scotland 19th century","descriptiveTopics","rbbin","","Flowers","descriptiveTopics","lctgm","tgm004141","insignias","descriptiveTopics","aat","300028725","Wheat","descriptiveTopics","lctgm","tgm011654","Oats","descriptiveTopics","lctgm","tgm007156","scalloping","descriptiveTopics","aat","300165381","Grains","descriptiveTopics","lctgm","tgm004679","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","75,872,116","fileSize","bytes","2008/02/20","Scan date","Digital image","aat","300215302","Curtis, John","Personal","Author","","","","","","","","","","","","","","","","Farm insects","Traditional","1860","Publication","Publisher's orange cloth binding with center design in gold of oats and wheat surrounding seals of agricultural societies on front cover. Blind stamped frame around center design and at edges. Same design on back cover but without the gold. Blind stamping on spine with gold lettering and gold bugs. Yellow endpapers.","25","cm","Height","Covers (Illustration)","lctgm","tgm002670","171269","4780","b26531550bk.jpg|b26531550sp.jpg|b26531550fr.jpg",""
"b14605314fr.tif","Farringdons","1","","The Farringdons","General view","Fowler, Ellen Thorneycroft. The Farringdons. New York: D. Appleton and Company, 1900.","Book","<a href=""http://libraries.colorado.edu/record=b1460531~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1460531~S3</a>","URI","PR6011.O74 F3 1900x Pub Binding","Publishers' cloth bindings United States 20th century","descriptiveTopics","rbbin","","floral patterns","descriptiveTopics","aat","300010135","Flowers","descriptiveTopics","lctgm","tgm004141","Irises","descriptiveTopics","lctgm","tgm012042","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","39,431,072","fileSize","bytes","2007/12/07","Scan date","Digital image","aat","300215302","Fowler, Ellen Thorneycroft","Personal","Author","","","","","","","","","","","","","","","","The Farringdons","Traditional","1900","Publication","Publisher's tan cloth binding with author and title in gold on front cover in blue box, surrounded by stylized design of flowers in red, orange, and blue. Abbreviated design on spine.","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","171320","4780","b14605314bk.jpg|b14605314sp.jpg|b14605314fr.jpg",""
"b26232777fr.tif","few more verses","1","","A few more verses","General view","Coolidge, Susan. A few more verses. Boston: Roberts Brothers, 1892.","Book","<a href=""http://libraries.colorado.edu/record=b2623277~S3"" target=""_blank"">http://libraries.colorado.edu/record=b2623277~S3</a>","URI","PS3359.W6 F4 1892x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","Leaves","descriptiveTopics","lctgm","tgm005877","Flowers","descriptiveTopics","lctgm","tgm004141","circles (plane figures)","descriptiveTopics","aat","300055627","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","26,941,628","fileSize","bytes","2007/05/16","Scan date","Digital image","aat","300215302","Coolidge, Susan","Personal","Author","","","","","","","","","","","","","","","","A few more verses","Traditional","1892","Publication","Publisher's white cloth binding with gold design on front voer of six gold medallions with various designs. Date 1889 at tail of spine. All edges gilt.","15","cm","Height","Covers (Illustration)","lctgm","tgm002670","171422","4780","b26232777bk.jpg|b26232777sp.jpg|b26232777fr.jpg",""
"b15947245fr.tif","field of clover","1","","The field of clover","General view","Housman, Laurence. The field of clover. Cambridge, Massachussetts: John Wilson and Son, University Press, 1898.","Book","<a href=""http://libraries.colorado.edu/record=b1594724~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1594724~S3</a>","URI","PR4809.H18 F5 1898x Pub Binding","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","rose (plant)","descriptiveTopics","aat","300266246","Swine","descriptiveTopics","lctgm","tgm010468","Sweet clover","descriptiveTopics","lctgm","tgm010457","shepherds","descriptiveTopics","aat","300025617","statues","descriptiveTopics","aat","300047600","rivers","descriptiveTopics","aat","300008707","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","43,850,952","fileSize","bytes","2007/04/30","Scan date","Digital image","aat","300215302","Housman, Laurence","Personal","Binding designer","Housman, Laurence","Personal","Author","Housman, Clemence","Personal","Engraver","","","","","","","","","","The field of clover","Traditional","1898","Publication","Publisher's green cloth binding with dark green design of a shepard overlooking an enclosure in which there are animals surrounding a gold statue-fountain. Small dark green figure on lower spine and gold lettering on spine. Signed binding.","23","cm","Height","Covers (Illustration)","lctgm","tgm002670","171473","4780","b15947245bk.jpg|b15947245sp.jpg|b15947245fr.jpg",""
"SousaFifF.tif","fifth string","1","","The fifth string","General view","Sousa, John Philip. The fifth string. Indianapolis: Bowen-Merrill, 1902.","Book","<a href=""http://libraries.colorado.edu/record=b19544625~S3"" target=""_blank"">http://libraries.colorado.edu/record=b19544625~S3</a>","URI","PS3537.O8 F5 1902x Pub Binding","Publishers' cloth bindings United States 20th century","descriptiveTopics","rbbin","","trees","descriptiveTopics","aat","300132410","violins","descriptiveTopics","aat","300042215","Fruit trees","descriptiveTopics","lctgm","tgm004347","glassware","descriptiveTopics","aat","300010898","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","43,849,580","fileSize","bytes","2006/07/27","Scan date","Digital image","aat","300215302","Sousa, John Philip","Personal","Author","Peirson, G. Alden","Personal","Binding designer","Christy, Howard Chandler","Personal","Illustrator","","","","","","","","","","The fifth string","Traditional","1902","Publication","Publisher's green cloth binding with design of tree in gold and orange, with a violin in the branches, with gold rule border on front cover. Designed G. Alden Peirson. Abbreviated design on spine.","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","165066","4780","SousaFifB.jpg|SousaFifF.jpg",""
"b37719567fr.tif","Fights for the flag","1","","Fights for the flag","General view","Fitchett, W. H. Fights for the flag. London: Smith, Elder, 1898.","Book","<a href=""http://libraries.colorado.edu/record=b3771956~S3"" target=""_blank"">http://libraries.colorado.edu/record=b3771956~S3</a>","URI","DA50 .F57 1898","Publishers' advertisements England London 19th century","descriptiveTopics","rbgenr","","Publishers' cloth bindings (Binding) England London 19th century rbbin","descriptiveTopics","rbbin","","flags","descriptiveTopics","aat","300195678","stripes","descriptiveTopics","aat","300010230","flagpoles","descriptiveTopics","aat","300082991","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","41,070,088","fileSize","bytes","2008/02/20","Scan date","Digital image","aat","300215302","Fitchett, W. H. (William Henry)","Personal","Author","","","","","","","","","","","","","","","","Fights for the flag","Traditional","1898","Publication","Publisher's blue green cloth binding with gold-stamped image of flag on front cover and gold lettering on front cover and spine","19","cm","Height","Covers (Illustration)","lctgm","tgm002670","171533","4780","b37719567bk.jpg|b37719567sp.jpg|b37719567fr.jpg",""
"VanDykFisF.tif","Fisherman's luck","1","","Fisherman's luck","General view","Van Dyke, Henry. Fisherman's luck. New York: Charles Scribner's Sons, 1899.","Book","<a href=""http://libraries.colorado.edu/record=b1411728~S3"" target=""_blank"">http://libraries.colorado.edu/record=b1411728~S3</a>","URI","PS3117 .F5 1905x Pub Binding","Publishers' cloth bindings United States 19th century","descriptiveTopics","rbbin","","Pictorial cloth bindings United States 19th century","descriptiveTopics","rbbin","","Water lilies","descriptiveTopics","lctgm","tgm011556","Fish","descriptiveTopics","lctgm","tgm004045","","","","","","","","","","","","","","","","","Publishers' Bindings Collection","University of Colorado Libraries. Special Collections Department","The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. https://rightsstatements.org/page/UND/1.0/?language=en","600","resolution","ppi","24 color","bitDepth","bit","46,622,516","fileSize","bytes","2006/07/26","Scan date","Digital image","aat","300215302","Van Dyke, Henry","Personal","Author","","","","","","","","","","","","","","","","Fisherman's luck","Traditional","1899","Publication","Publisher's light green cloth binding with illustration of fish in a pond done in gold and green. Light blue wavy lines on spine with brief gold design. Signed binding, HVD, Henry Van Dyke?","20","cm","Height","Covers (Illustration)","lctgm","tgm002670","165574","4780","VanDykFisB.jpg|VanDykFisF.jpg",""
